Status,Label,Message,ProcessedMessage
send,0,caleb08XXXXXX00 bukunmi081XXXXXXX00 adeoye 081XXXXXX81 tosin07XXXXXX98 feranmi08XXXXX20 olayinka08XXXXXX22 Olasupo08XXXXXX27 Modupe08XXXXXXX61,calebnumberxxxxxxnumb bukunminumberxxxxxxxnumb adeoy numberxxxxxxnumb tosinnumberxxxxxxnumb feranminumberxxxxxnumb olayinkanumberxxxxxxnumb olasuponumberxxxxxxnumb modupenumberxxxxxxxnumb
send,0,Gud evng ma  u r to follow Olayinka (08XXXXXXX22) up nd giv report concerning him. Tnx nd God bless.,gud evng u r follow olayinka numberxxxxxxxnumb nd giv report concern tnx nd god bless
receive,0,Today..in less than 2 hours campus leaders from all over gathers for a summit..KINGDOM ROUNDTABLE..prepare 2 b part of it|8am sharp@the Eden Metro Camp.b der,today less number hour campus leader gather summit kingdom roundtabl prepar number b part numberam emailaddress eden metro camp b der
receive,0,dear leader..prepare 2 attend ds prophetic edition of KINGDOM ROUNDTABLE.ds Sat|8am@the Eden metro garden camp.wen leadas get it ryt.our generatn wil get it ryt,dear leader prepar number attend ds prophet edit kingdom roundtabl ds emailaddress eden metro garden camp wen leada get ryt generatn wil get ryt
receive,0,gud pm omo olojo ibi oni pls can we see tomorrow evening?,gud pm omo olojo ibi oni pls see tomorrow even
receive,0,hapi birthday in advance may d lord increase u in every ramification may u live to fulfill destiny more of it in good health and wealth.,hapi birthday advanc may lord increas u everi ramif may u live fulfil destini good health wealth
receive,1,Sorry  The Command you have entered is incorrect.,sorri command enter incorrect
send,1,GLOFT GameloftOrder P7JH96GB3PFB8MKQR8F1HSE6MVVGEGJ4T1TF9KCA70S624PP8HV53EE7RC====== ,gloft gameloftord pnumberjhnumbergbnumberpfbnumbermkqrnumberfnumberhsenumbermvvgegjnumbertnumbertfnumberkcanumbersnumberppnumberhvnumbereenumberrc
receive,0,D typ of ur previous laptop dey. 40k hoc,typ ur previous laptop dey numberk hoc
receive,0,Check out WhatsApp Messenger for your smartphone. Download it today from https://whatsapp.com/dl/,check whatsapp messeng smartphon download today webaddress
receive,0,Check out WhatsApp Messenger for your smartphone. Download it today from https://whatsapp.com/dl/,check whatsapp messeng smartphon download today webaddress
receive,0,The Lord will bless u indeed and make all things easy at dis time for u  God's divine favour will speak for u... Happy Birthday love.... ,lord bless u inde make thing easi dis time u god divin favour speak u happi birthday love
receive,0,Acct: ******1594Amt: NGN31 000.00 DrDesc: FASTTRACK CASH WDL-PINPAD-30630742-906/7871 CASH WITHDRAWAL BY ODULUSI  GBENGA PETERAvail Bal: NGN154.23,acct numberamt ngnnumber number number drdesc fasttrack cash wdl pinpad number number number cash withdraw odulusi gbenga peteravail bal ngnnumber number
receive,0,Dear Odulusi  Gbenga Peter we realize how important today is to you. Birthdays come once in a year  so we celebrate you today. Happy birthday  and have an amazing year.,dear odulusi gbenga peter realiz import today birthday come year celebr today happi birthday amaz year
receive,0,Acct: ******1594Amt: NGN150.00 CrDesc: TRANSFER BETWEEN CUSTOMERS-USSD GTBank Transfer from : 08134703563  from AKANBI JOSHUA OLALEKAN  to  ODULUSI  GB,acct numberamt ngnnumber number crdesc transfer custom ussd gtbank transfer number akanbi joshua olalekan odulusi gb
receive,0,Its a grt day indeed dat ppl wil cme 2geda2wish u wel 2pt smile on ur face by toastin 2u many mre years  nd sharing ur joy on thz special day dat makes ur worldgreat. Happy birthday.long life n prosperity.God bless u,grt day inde dat ppl wil cme numbergedanumberwish u wel numberpt smile ur face toastin numberu mani mre year nd share ur joy thz special day dat make ur worldgreat happi birthday long life n prosper god bless u
receive,1,Dear Customer  you do not have to withdraw cash to make payments. Use your GTBank Naira MasterCard to pay at local POS terminals and enjoy cashback,dear custom withdraw cash make payment use gtbank naira mastercard pay local pos termin enjoy cashback
receive,1,Dear Customer  you do not have to withdraw cash to make payments. Use your GTBank Naira MasterCard to pay at local POS terminals and enjoy cashback,dear custom withdraw cash make payment use gtbank naira mastercard pay local pos termin enjoy cashback
receive,0,Healthwise  in finances in career  as a person  a covenant friend & evri personalty u represent  may God enlarge ur coast & make ur successes limitless. HBD bro,healthwis financ career person coven friend evri personalti u repres may god enlarg ur coast make ur success limitless hbd bro
receive,0,Happy birthday bro  May the good Lord bless you  He will enlarge your coast  make your enemies ur footstool  you shall dominate  ur generatn will be blessed 2ru you. You are a success manifesting in ur family  LLNP bro. Thank God i no forget,happi birthday bro may good lord bless enlarg coast make enemi ur footstool shall domin ur generatn bless numberru success manifest ur famili llnp bro thank god forget
receive,0,This is 2 inform us that there wil b an emergency sitting 2moro 20th feb 2016 @ d congress hall sub by 10am. Clerk,number inform us wil b emerg sit numbermoro numberth feb number congress hall sub numberam clerk
receive,0,Dis is 2 inform us dat our inaugural sitting 4 d 2015/2016 legislative yr is cumin up on d 17th feb 2016 @ coleng auditorium by 1pm. Be punctual pls,dis number inform us dat inaugur sit number number number legisl yr cumin numberth feb number coleng auditorium numberpm punctual pls
receive,0,There are three things life brings us: tears  smiles and memories. Tears gets wipe away. A smile fades away. But memories last a lifetime. With d little memories we've shared  I've discovered DAT ur presence on earth is surely 4 a reason. Therefore  am so happy 2 witness ur day. I pray DAT God almighty will continue to keep and protect u @ all tyms. Happy birthday dear! Wish dat all ur hrt desires cum true... LLNP! *Sukiyo*,three thing life bring us tear smile memori tear get wipe away smile fade away memori last lifetim littl memori share discov dat ur presenc earth sure number reason therefor happi number wit ur day pray dat god almighti continu keep protect u tym happi birthday dear wish dat ur hrt desir cum true llnp sukiyo
receive,0,I wanna use dis medium 2 tel u DAT u mean a lot 2 me. I love u ...Hapi Valentine's day,wan na use dis medium number tel u dat u mean lot number love u hapi valentin day
receive,1,EDUCATION ON THE GO! Get education on the-go  using GLO's 24x7 Mobile Tutor. For Weekly (N75)or monthly (N150) subscription send EDUW or EDUM to 4244 via SMS,educ go get educ go use glo numberxnumb mobil tutor week nnumber month nnumber subscript send eduw edum number via sms
receive,1,YOUR OWN RADIO Listen or dedicate music  choose from vast collection of different geners.Dial 77011 at just N1/min for browsing  weekly pack (N25) Dedicate (N100),radio listen dedic music choos vast collect differ gener dial number nnumber min brows week pack nnumber dedic nnumber
receive,1,Make calls to EVERYONE in Nigeria @ 11k/s & @ 20k/s to US  UK landlines  India  Canada & China. Dial *100*6*1# to enjoy. N5 daily fee applies on 1st call only,make call everyon nigeria numberk numberk us uk landlin india canada china dial number number number enjoy nnumber daili fee appli numberst call
receive,1,BEST DATA OFFER from Glo! Get 4.5GB of internet for just N2500 valid for 30 days. Chat  Surf  Stream & much more ! Dial *777# & start fun on Internet,best data offer glo get number numbergb internet nnumber valid number day chat surf stream much dial number start fun internet
receive,0,As you add anoda year  may u search God n find Him  u'll be lifted  above  ur imagination  may u manifest & operate in unending glory.  Happy Birthday. LLNP.,add anoda year may u search god n find u lift ur imagin may u manifest oper unend glori happi birthday llnp
receive,0,Gudmornin 2u oh comrade of d Cross. Ao was our night? trust it was revealing? It is well.=>Sorry 4 dis short notice.But i bliv u wl undastnd.=>Dea is goin 2b a prayer metin on Saturday 4 All d evang.sec and dea Asst.Time:-10am. 20/02/2016Venue:- BSF centre@gate.SHALOM! 4rm: ICJCF EVANG.UNIT,gudmornin numberu oh comrad cross ao night trust reveal well sorri number dis short notic bliv u wl undastnd dea goin numberb prayer metin saturday number evang sec dea asst time numberam number number numbervenu bsf emailaddress numberrm icjcf evang unit
receive,0,Dear MR ODULUSI  we wish you a world filled with joy & laughter. Happy Birthday  from all of us at Leadway Pensure PFA! (TEL:01xxxxxx00),dear mr odulusi wish world fill joy laughter happi birthday us leadway pensur pfa tel numberxxxxxxnumb
send,0,This is a home line 01XXXXXX94,home line numberxxxxxxnumb
receive,0,Please call me. Strengthen your faith as you fast with Amen Praise. Text  026077 to 4100 as your callertune at N50/Month.,pleas call strengthen faith fast amen prais text number number callertun nnumber month
send,0,Gud evng ma  u r to follow Olasupo (08XXXXXX27) up nd giv report concerning him. Tnx nd God bless.,gud evng u r follow olasupo numberxxxxxxnumb nd giv report concern tnx nd god bless
send,0,Gud evng ma  u r to follow Feranmi (08XXXXXXX20) up nd giv report concerning her. Tnx nd God bless.,gud evng u r follow feranmi numberxxxxxxxnumb nd giv report concern tnx nd god bless
send,0,Gud evng ma  u r to follow Tosin (07XXXXXX98) up nd giv report concerning her. Tnx nd God bless.,gud evng u r follow tosin numberxxxxxxnumb nd giv report concern tnx nd god bless
send,0,Gud evng ma  u r to follow Bukunmi (08XXXXXXX00) up nd giv report concerning her. Tnx nd God bless.,gud evng u r follow bukunmi numberxxxxxxxnumb nd giv report concern tnx nd god bless
send,0,Plz  help me to coordinate d meeting......I wil join u by 4pm ma. Tnx,plz help coordin meet wil join u numberpm tnx
send,0,Gud afternoon ma  I wil nt  b able 2b @bible study preview diz evnin. I hv  an emergency meeting dat I hv  to attend by 6pm. Say me I to d house nd God bless,gud afternoon wil nt b abl numberb bibl studi preview diz evnin hv emerg meet dat hv attend numberpm say hous nd god bless
receive,0,Gud pm. Aw has ur day been? Dis is to remind u of d bible study preview wc will take place tomorrow on our land. D time is 6:00pm. Pls let's b punctual. Shalom,gud pm aw ur day dis remind u bibl studi preview wc take place tomorrow land time number numberpm pls let b punctual shalom
receive,0,08xxxxxx96...ZHORD,numberxxxxxxnumb zhord
receive,0,Gud day Blvd  d reunion program 4 d fellwshp holds this Sat  20 Feb. 11pm & Sun  21 Feb. @ 8pm. Stay blessed.,gud day blvd reunion program number fellwshp hold sat number feb numberpm sun number feb numberpm stay bless
send,0,Dear sir/ma  diz z to notify u dt we r to wait immediately after bible study today. May God honour u as u make urself available today!,dear sir diz z notifi u dt r wait immedi bibl studi today may god honour u u make urself avail today
